"ano";"periodo";"moeda";"key";"value";"var"
"253";"1964";1964-03-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_bancos";129000;0.9375
"254";"1964";1964-06-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_bancos";157000;1.21705426356589
"255";"1964";1964-09-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_bancos";161000;1.02547770700637
"256";"1964";1964-12-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_bancos";233000;1.4472049689441
"257";"1965";1965-03-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_bancos";203000;0.871244635193133
"258";"1965";1965-06-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_bancos";248000;1.22167487684729
"259";"1965";1965-09-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_bancos";241000;0.971774193548387
"260";"1965";1965-12-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_bancos";344000;1.42738589211618
"261";"1966";1966-03-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_bancos";291000;0.845930232558139
"262";"1966";1966-06-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_bancos";364000;1.25085910652921
"263";"1966";1966-09-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_bancos";348000;0.956043956043956
"264";"1966";1966-12-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_bancos";398000;1.14367816091954
"265";"1967";1967-03-31;"Milhões de cruzeiros novos (NCr$ 1.000.000)";"caixa_bancos";368;0.000924623115577889
"266";"1967";1967-06-30;"Milhões de cruzeiros novos (NCr$ 1.000.000)";"caixa_bancos";467;1.26902173913043
"267";"1967";1967-09-30;"Milhões de cruzeiros novos (NCr$ 1.000.000)";"caixa_bancos";433;0.927194860813705
"268";"1967";1967-12-31;"Milhões de cruzeiros novos (NCr$ 1.000.000)";"caixa_bancos";514;1.18706697459584
"269";"1968";1968-03-31;"Milhões de cruzeiros novos (NCr$ 1.000.000)";"caixa_bancos";484;0.941634241245136
"270";"1968";1968-06-30;"Milhões de cruzeiros novos (NCr$ 1.000.000)";"caixa_bancos";567;1.17148760330579
"271";"1968";1968-09-30;"Milhões de cruzeiros novos (NCr$ 1.000.000)";"caixa_bancos";550;0.970017636684303
"272";"1968";1968-12-31;"Milhões de cruzeiros novos (NCr$ 1.000.000)";"caixa_bancos";890;1.61818181818182
"273";"1969";1969-03-31;"Milhões de cruzeiros novos (NCr$ 1.000.000)";"caixa_bancos";564;0.633707865168539
"274";"1969";1969-06-30;"Milhões de cruzeiros novos (NCr$ 1.000.000)";"caixa_bancos";789;1.39893617021277
"275";"1969";1969-09-30;"Milhões de cruzeiros novos (NCr$ 1.000.000)";"caixa_bancos";569;0.721166032953105
"276";"1969";1969-12-31;"Milhões de cruzeiros novos (NCr$ 1.000.000)";"caixa_bancos";824;1.4481546572935
"277";"1970";1970-03-31;"Milhões de cruzeiros novos (NCr$ 1.000.000)";"caixa_bancos";592;0.718446601941748
"278";"1970";1970-06-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";874;1.47635135135135
"279";"1970";1970-09-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";817;0.934782608695652
"280";"1970";1970-12-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";919;1.12484700122399
"281";"1971";1971-03-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";826;0.898803046789989
"282";"1971";1971-06-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";1174;1.42130750605327
"283";"1971";1971-09-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";1095;0.932708688245315
"284";"1971";1971-12-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";943;0.861187214611872
"285";"1972";1972-03-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";817;0.866383881230117
"286";"1972";1972-06-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";961;1.17625458996328
"287";"1972";1972-09-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";897;0.933402705515088
"288";"1972";1972-12-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";1171;1.30546265328874
"289";"1973";1973-03-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";1044;0.891545687446627
"290";"1973";1973-06-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";1193;1.14272030651341
"291";"1973";1973-09-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";1256;1.05280804694049
"292";"1973";1973-12-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";1957;1.55812101910828
"293";"1974";1974-03-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";1430;0.730710270822688
"294";"1974";1974-06-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";1627;1.13776223776224
"295";"1974";1974-09-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";2248;1.38168408113092
"296";"1974";1974-12-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";2392;1.06405693950178
"297";"1975";1975-03-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";3242;1.35535117056856
"298";"1975";1975-06-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";2951;0.91024059222702
"299";"1975";1975-09-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";2769;0.938325991189427
"300";"1975";1975-12-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";3080;1.11231491513182
"301";"1976";1976-03-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";3471;1.12694805194805
"302";"1976";1976-06-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";3782;1.08959953903774
"303";"1976";1976-09-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";4105;1.08540454785828
"304";"1976";1976-12-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";3824;0.931546894031669
"305";"1977";1977-03-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";4928;1.28870292887029
"306";"1977";1977-06-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";5555;1.12723214285714
"307";"1977";1977-09-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";4923;0.886228622862286
"308";"1977";1977-12-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";4761;0.96709323583181
"309";"1978";1978-03-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";5471;1.14912833438353
"310";"1978";1978-06-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";6123;1.11917382562603
"311";"1978";1978-09-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";6767;1.1051772007186
"312";"1978";1978-12-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";7671;1.13358947835082
"313";"1979";1979-03-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";8159;1.06361621692087
"314";"1979";1979-06-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";9499;1.1642358132124
"315";"1979";1979-09-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";11058;1.16412253921465
"316";"1979";1979-12-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";16404;1.48345089527944
"317";"1980";1980-03-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";22288;1.3586930017069
"318";"1980";1980-06-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";27040;1.21320890165111
"319";"1980";1980-09-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";26485;0.979474852071006
"320";"1980";1980-12-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";29570;1.11648102699641
"321";"1981";1981-03-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";33910;1.14677037538045
"322";"1981";1981-06-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";41802;1.23273370687113
"323";"1981";1981-09-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";46651;1.11599923448639
"324";"1981";1981-12-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";51294;1.09952626953334
"325";"1982";1982-03-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";66811;1.30251101493352
"326";"1982";1982-06-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";84839;1.26983580548113
"327";"1982";1982-09-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";98197;1.15745117222032
"328";"1982";1982-12-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";84141;0.856859170850433
"329";"1983";1983-03-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";104784;1.24533818233679
"330";"1983";1983-06-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";178979;1.70807566040617
"331";"1983";1983-09-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";151582;0.84692617569659
"332";"1983";1983-12-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";140265;0.92534073966566
"333";"1984";1984-03-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";226000;1.61123587495099
"334";"1984";1984-06-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";286000;1.26548672566372
"335";"1984";1984-09-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";365000;1.27622377622378
"336";"1984";1984-12-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";660000;1.80821917808219
"337";"1985";1985-03-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";719000;1.08939393939394
"338";"1985";1985-06-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";1034000;1.43810848400556
"339";"1985";1985-09-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";2147000;2.07640232108317
"340";"1985";1985-12-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";3042000;1.41686073591057
"341";"1986";1986-03-31;"Milhões de cruzados (Cz$ 1.000.000)";"caixa_bancos";6781;0.00222912557527942
"342";"1986";1986-06-30;"Milhões de cruzados (Cz$ 1.000.000)";"caixa_bancos";6145;0.906208523816546
"343";"1986";1986-09-30;"Milhões de cruzados (Cz$ 1.000.000)";"caixa_bancos";6553;1.06639544344996
"344";"1986";1986-12-31;"Milhões de cruzados (Cz$ 1.000.000)";"caixa_bancos";7477;1.14100412025027
"345";"1987";1987-03-31;"Milhões de cruzados (Cz$ 1.000.000)";"caixa_bancos";17153;2.29410191253176
"346";"1987";1987-06-30;"Milhões de cruzados (Cz$ 1.000.000)";"caixa_bancos";13494;0.786684544977555
"347";"1987";1987-09-30;"Milhões de cruzados (Cz$ 1.000.000)";"caixa_bancos";18802;1.39336001185712
"348";"1987";1987-12-31;"Milhões de cruzados (Cz$ 1.000.000)";"caixa_bancos";18203;0.968141687054569
"349";"1988";1988-03-31;"Milhões de cruzados (Cz$ 1.000.000)";"caixa_bancos";28832;1.58391473932868
"350";"1988";1988-06-30;"Milhões de cruzados (Cz$ 1.000.000)";"caixa_bancos";56664;1.96531631520533
"351";"1988";1988-09-30;"Milhões de cruzados (Cz$ 1.000.000)";"caixa_bancos";68000;1.2000564732458
"352";"1988";1988-12-31;"Milhões de cruzados (Cz$ 1.000.000)";"caixa_bancos";69000;1.01470588235294
"353";"1989";1989-03-31;"Milhões de cruzados novos (NCz$ 1.000.000)";"caixa_bancos";179;0.00259420289855072
"354";"1989";1989-06-30;"Milhões de cruzados novos (NCz$ 1.000.000)";"caixa_bancos";216;1.20670391061453
"355";"1989";1989-09-30;"Milhões de cruzados novos (NCz$ 1.000.000)";"caixa_bancos";358;1.65740740740741
"356";"1989";1989-12-31;"Milhões de cruzados novos (NCz$ 1.000.000)";"caixa_bancos";826;2.3072625698324
"357";"1990";1990-03-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";4435;5.36924939467312
"358";"1990";1990-06-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";5498;1.23968432919955
"359";"1990";1990-09-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";7927;1.44179701709713
"360";"1990";1990-12-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";8355;1.05399268323452
"361";"1991";1991-03-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";13992;1.67468581687612
"362";"1991";1991-06-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";14605;1.04381074899943
"363";"1991";1991-09-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";30404;2.08175282437521
"364";"1991";1991-12-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";37634;1.23779765820287
"365";"1992";1992-03-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";64496;1.71376946378275
"366";"1992";1992-06-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";101551;1.57453175390722
"367";"1992";1992-09-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";189583;1.86687477228191
"368";"1992";1992-12-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";282500;1.49011251008793
"369";"1993";1993-03-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";460716;1.63085309734513
"370";"1993";1993-06-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_bancos";944392;2.04983547348041
"371";"1993";1993-09-30;"Milhões de cruzeiros reais (CR$ 1.000.000)";"caixa_bancos";2438;0.00258155511694296
"372";"1993";1993-12-31;"Milhões de cruzeiros reais (CR$ 1.000.000)";"caixa_bancos";5769;2.36628383921247
"373";"1994";1994-03-31;"Milhões de cruzeiros reais (CR$ 1.000.000)";"caixa_bancos";13532;2.34564049228636
"374";"1994";1994-06-30;"Milhões de cruzeiros reais (CR$ 1.000.000)";"caixa_bancos";28499;2.10604493053503
"375";"1994";1994-09-30;"Milhões de reais (R$ 1.000.000)";"caixa_bancos";41;0.00143864697006913
"376";"1994";1994-12-31;"Milhões de reais (R$ 1.000.000)";"caixa_bancos";52;1.26829268292683
"377";"1995";1995-03-31;"Milhões de reais (R$ 1.000.000)";"caixa_bancos";57;1.09615384615385
"378";"1995";1995-06-30;"Milhões de reais (R$ 1.000.000)";"caixa_bancos";62;1.08771929824561
"379";"1995";1995-09-30;"Milhões de reais (R$ 1.000.000)";"caixa_bancos";75;1.20967741935484
"380";"1995";1995-12-31;"Milhões de reais (R$ 1.000.000)";"caixa_bancos";78;1.04
"381";"1996";1996-03-31;"Milhões de reais (R$ 1.000.000)";"caixa_bancos";83;1.06410256410256
"382";"1996";1996-06-30;"Milhões de reais (R$ 1.000.000)";"caixa_bancos";92;1.10843373493976
"383";"1996";1996-09-30;"Milhões de reais (R$ 1.000.000)";"caixa_bancos";135;1.46739130434783
"384";"1996";1996-12-31;"Milhões de reais (R$ 1.000.000)";"caixa_bancos";114;0.844444444444444
"385";"1997";1997-03-31;"Milhões de reais (R$ 1.000.000)";"caixa_bancos";183;1.60526315789474
"386";"1997";1997-06-30;"Milhões de reais (R$ 1.000.000)";"caixa_bancos";177;0.967213114754098
"387";"1997";1997-09-30;"Milhões de reais (R$ 1.000.000)";"caixa_bancos";169;0.954802259887006
"388";"1997";1997-12-31;"Milhões de reais (R$ 1.000.000)";"caixa_bancos";152;0.899408284023669
"389";"1998";1998-03-31;"Milhões de reais (R$ 1.000.000)";"caixa_bancos";157;1.03289473684211
"390";"1998";1998-06-30;"Milhões de reais (R$ 1.000.000)";"caixa_bancos";173;1.10191082802548
"391";"1998";1998-09-30;"Milhões de reais (R$ 1.000.000)";"caixa_bancos";168;0.971098265895954
"392";"1998";1998-12-31;"Milhões de reais (R$ 1.000.000)";"caixa_bancos";165;0.982142857142857
"393";"1999";1999-03-31;"Milhões de reais (R$ 1.000.000)";"caixa_bancos";172;1.04242424242424
"394";"1999";1999-06-30;"Milhões de reais (R$ 1.000.000)";"caixa_bancos";173;1.00581395348837
"395";"1999";1999-09-30;"Milhões de reais (R$ 1.000.000)";"caixa_bancos";34;0.196531791907514
"396";"1999";1999-12-31;"Milhões de reais (R$ 1.000.000)";"caixa_bancos";27;0.794117647058823
"397";"2000";2000-03-31;"Milhões de reais (R$ 1.000.000)";"caixa_bancos";30;1.11111111111111
"398";"2000";2000-06-30;"Milhões de reais (R$ 1.000.000)";"caixa_bancos";27;0.9
"399";"2000";2000-09-30;"Milhões de reais (R$ 1.000.000)";"caixa_bancos";27;1
"400";"2000";2000-12-31;"Milhões de reais (R$ 1.000.000)";"caixa_bancos";26;0.962962962962963
"401";"1901";1901-03-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";28.3;1.08846153846154
"402";"1901";1901-06-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";33.4;1.18021201413428
"403";"1901";1901-09-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";27.9;0.835329341317365
"404";"1901";1901-12-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";21.4;0.767025089605735
"405";"1902";1902-03-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";21;0.981308411214953
"406";"1902";1902-06-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";39.3;1.87142857142857
"407";"1902";1902-09-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";42;1.06870229007634
"408";"1902";1902-12-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";39.5;0.94047619047619
"409";"1903";1903-03-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";43.1;1.09113924050633
"410";"1903";1903-06-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";43.7;1.0139211136891
"411";"1903";1903-09-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";38.2;0.874141876430206
"412";"1903";1903-12-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";48.3;1.26439790575916
"413";"1904";1904-03-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";38.5;0.797101449275362
"414";"1904";1904-06-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";54.9;1.42597402597403
"415";"1904";1904-09-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";61.4;1.1183970856102
"416";"1904";1904-12-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";36.8;0.599348534201954
"417";"1905";1905-03-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";51.6;1.40217391304348
"418";"1905";1905-06-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";100.5;1.94767441860465
"419";"1905";1905-09-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";75.5;0.751243781094527
"420";"1905";1905-12-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";42.9;0.568211920529801
"421";"1906";1906-03-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";39.5;0.920745920745921
"422";"1906";1906-06-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";33.3;0.843037974683544
"423";"1906";1906-09-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";27.1;0.813813813813814
"424";"1906";1906-12-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";20.9;0.771217712177122
"425";"1907";1907-03-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";11.5;0.550239234449761
"426";"1907";1907-06-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";32.3;2.80869565217391
"427";"1907";1907-09-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";18.5;0.572755417956656
"428";"1907";1907-12-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";31.9;1.72432432432432
"429";"1908";1908-03-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";68.1;2.13479623824451
"430";"1908";1908-06-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";85.4;1.25403817914831
"431";"1908";1908-09-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";82.8;0.969555035128805
"432";"1908";1908-12-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";44.7;0.539855072463768
"433";"1909";1909-03-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";33.1;0.740492170022371
"434";"1909";1909-06-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";52.1;1.57401812688822
"435";"1909";1909-09-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";30.6;0.587332053742802
"436";"1909";1909-12-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";40.5;1.32352941176471
"437";"1910";1910-03-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";20.4;0.503703703703704
"438";"1910";1910-06-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";60;2.94117647058824
"439";"1910";1910-09-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";85.3;1.42166666666667
"440";"1910";1910-12-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";53.7;0.629542790152403
"441";"1911";1911-03-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";23.3;0.43389199255121
"442";"1911";1911-06-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";41.3;1.7725321888412
"443";"1911";1911-09-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";63.5;1.53753026634383
"444";"1911";1911-12-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";55.3;0.870866141732283
"445";"1912";1912-03-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";47.1;0.851717902350814
"446";"1912";1912-06-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";33.2;0.704883227176221
"447";"1912";1912-09-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";34.6;1.0421686746988
"448";"1912";1912-12-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";36;1.04046242774566
"449";"1913";1913-03-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";35.5;0.986111111111111
"450";"1913";1913-06-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";35;0.985915492957746
"451";"1913";1913-09-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";38;1.08571428571429
"452";"1913";1913-12-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";41;1.07894736842105
"453";"1914";1914-03-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";39.5;0.963414634146341
"454";"1914";1914-06-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";38;0.962025316455696
"455";"1914";1914-09-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";36;0.947368421052632
"456";"1914";1914-12-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";28;0.777777777777778
"457";"1915";1915-03-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";35;1.25
"458";"1915";1915-06-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";26;0.742857142857143
"459";"1915";1915-09-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";30;1.15384615384615
"460";"1915";1915-12-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";30;1
"461";"1916";1916-03-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";32;1.06666666666667
"462";"1916";1916-06-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";32;1
"463";"1916";1916-09-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";39;1.21875
"464";"1916";1916-12-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";41;1.05128205128205
"465";"1917";1917-03-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";36;0.878048780487805
"466";"1917";1917-06-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";27;0.75
"467";"1917";1917-09-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";27;1
"468";"1917";1917-12-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";31;1.14814814814815
"469";"1918";1918-03-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";28;0.903225806451613
"470";"1918";1918-06-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";28;1
"471";"1918";1918-09-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";26;0.928571428571429
"472";"1918";1918-12-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";28;1.07692307692308
"473";"1919";1919-03-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";78;2.78571428571429
"474";"1919";1919-06-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";85;1.08974358974359
"475";"1919";1919-09-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";73;0.858823529411765
"476";"1919";1919-12-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";59;0.808219178082192
"477";"1920";1920-03-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";106;1.79661016949153
"478";"1920";1920-06-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";85;0.80188679245283
"479";"1920";1920-09-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";95;1.11764705882353
"480";"1920";1920-12-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";107;1.12631578947368
"481";"1921";1921-03-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";120;1.1214953271028
"482";"1921";1921-06-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";110;0.916666666666667
"483";"1921";1921-09-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";136;1.23636363636364
"484";"1921";1921-12-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";132;0.970588235294118
"485";"1922";1922-03-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";102;0.772727272727273
"486";"1922";1922-06-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";135;1.32352941176471
"487";"1922";1922-09-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";119;0.881481481481482
"488";"1922";1922-12-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";142;1.19327731092437
"489";"1923";1923-03-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";137;0.964788732394366
"490";"1923";1923-06-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";116;0.846715328467153
"491";"1923";1923-09-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";94;0.810344827586207
"492";"1923";1923-12-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";148;1.57446808510638
"493";"1924";1924-03-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";121;0.817567567567568
"494";"1924";1924-06-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";135;1.11570247933884
"495";"1924";1924-09-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";121;0.896296296296296
"496";"1924";1924-12-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";114;0.942148760330578
